provincia,municipio,lat,lon,fecha,tmax,tmin,precip,viento
buenos aires,zarate,-33.9970875495819,-59.1282178761959,2024-12-30,28.9,17.2,0.0,13.7
buenos aires,zarate,-33.9970875495819,-59.1282178761959,2024-12-31,30.6,18.9,0.0,12.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-01,25.8,15.0,0.0,22.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-02,33.2,13.4,0.0,30.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-03,29.5,20.2,0.0,20.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-04,33.2,19.3,0.0,16.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-05,33.7,21.1,0.3,28.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-06,26.5,15.7,0.3,30.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-07,29.2,13.6,0.6,23.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-08,25.9,16.5,0.0,31.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-09,25.1,13.5,0.0,34.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-10,24.7,12.3,0.0,37.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-11,27.0,10.1,0.0,36.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-12,31.6,16.3,0.2,32.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-13,28.6,18.3,0.0,39.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-14,29.9,16.8,0.0,45.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-15,27.4,17.9,0.0,35.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-16,25.9,16.6,0.0,25.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-17,38.1,16.2,0.0,38.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-18,29.8,17.3,1.0,38.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-19,29.8,16.4,0.0,32.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-20,31.8,14.5,0.0,33.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-21,30.7,13.0,0.0,23.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-22,33.7,18.0,0.0,28.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-23,42.4,20.4,0.0,32.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-24,31.0,22.7,0.0,30.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-25,39.0,20.7,0.0,27.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-26,34.9,26.8,0.0,28.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-27,32.5,20.0,0.0,31.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-28,30.0,18.8,7.7,20.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-29,28.6,17.4,0.0,21.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-30,33.0,16.1,0.0,19.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-01-31,32.6,19.9,0.0,27.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-01,34.1,18.4,0.0,20.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-02,35.8,19.9,0.0,36.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-03,24.8,14.7,0.0,41.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-04,36.0,13.8,0.0,43.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-05,33.7,23.1,0.0,40.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-06,35.3,20.3,0.0,24.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-07,29.1,19.2,0.0,41.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-08,27.1,15.2,0.0,21.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-09,30.8,14.8,0.0,27.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-10,29.6,17.6,0.1,20.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-11,32.5,17.1,0.0,41.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-12,22.0,12.7,0.0,31.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-13,34.0,12.0,0.0,25.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-14,38.3,20.7,0.0,32.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-15,29.7,17.2,0.0,28.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-16,36.0,16.2,0.0,35.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-17,31.4,17.4,0.0,43.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-18,34.1,15.0,0.0,24.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-19,29.5,19.2,0.0,21.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-20,28.7,19.0,0.5,30.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-21,30.6,16.0,0.0,26.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-22,26.4,19.5,0.0,38.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-23,22.1,13.6,0.0,26.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-24,21.7,12.9,0.0,28.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-25,20.8,15.9,4.0,32.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-26,25.8,13.3,3.2,18.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-27,28.1,15.4,0.1,22.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-28,26.0,14.6,0.8,31.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-02-29,27.1,12.6,0.0,16.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-01,27.7,15.1,0.0,15.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-02,21.2,12.4,0.0,43.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-03,21.9,10.8,0.0,23.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-04,20.4,9.9,0.4,31.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-05,23.8,8.9,0.0,36.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-06,23.1,14.2,0.0,30.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-07,27.1,12.0,0.0,28.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-08,25.1,18.6,0.0,36.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-09,25.4,15.6,0.0,37.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-10,26.5,11.9,0.0,19.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-11,25.4,15.1,0.0,27.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-12,26.6,17.3,0.1,39.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-13,28.8,11.7,0.0,39.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-14,23.4,12.9,0.0,35.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-15,25.2,14.1,0.0,37.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-16,21.8,13.1,0.0,39.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-17,21.3,11.2,0.0,30.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-18,22.1,11.1,0.0,23.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-19,29.5,11.5,0.9,27.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-20,18.6,10.7,1.1,48.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-21,20.1,8.7,0.0,26.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-22,24.2,9.8,0.0,35.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-23,26.5,17.4,0.0,29.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-24,26.3,14.0,0.0,27.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-25,29.5,11.9,0.0,32.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-26,26.4,16.2,2.5,27.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-27,23.6,12.4,0.0,18.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-28,31.2,11.1,0.0,19.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-29,23.3,15.7,0.0,37.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-30,17.7,11.1,0.0,39.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-03-31,17.4,6.2,0.0,16.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-01,19.3,5.9,0.0,18.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-02,22.5,6.0,3.2,61.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-03,19.6,9.2,0.0,41.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-04,21.4,12.7,0.0,40.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-05,23.8,8.3,0.0,18.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-06,25.0,9.4,0.0,35.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-07,23.8,9.9,0.0,23.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-08,19.9,8.6,1.1,31.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-09,14.1,3.7,0.0,21.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-10,16.3,6.0,0.0,19.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-11,17.5,5.0,0.0,16.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-12,18.0,10.1,0.0,14.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-13,19.0,9.3,0.0,12.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-14,20.0,8.7,0.0,24.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-15,21.9,12.1,8.0,24.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-16,18.5,13.5,30.3,40.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-17,18.6,8.7,0.0,35.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-18,25.0,6.8,0.0,27.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-19,18.9,12.0,0.0,52.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-20,16.6,6.4,0.0,30.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-21,12.7,5.0,0.0,15.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-22,13.8,2.9,4.6,23.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-23,13.7,5.5,0.6,31.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-24,18.3,1.7,0.7,28.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-25,19.5,10.8,0.0,30.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-26,15.0,7.9,0.0,36.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-27,13.9,5.3,0.0,41.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-28,18.4,9.8,0.0,38.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-29,20.1,10.3,0.8,33.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-04-30,14.8,6.6,0.1,47.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-01,10.0,2.2,0.1,45.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-02,10.9,-0.2,0.0,22.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-03,13.9,-1.5,0.0,22.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-04,14.6,7.4,1.9,41.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-05,12.5,3.5,0.0,24.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-06,15.8,2.9,0.1,24.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-07,16.6,9.3,2.5,20.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-08,11.2,2.3,0.0,27.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-09,14.2,0.5,0.0,10.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-10,11.1,0.6,0.4,12.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-11,10.0,2.2,0.0,12.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-12,10.8,0.3,0.0,18.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-13,9.6,3.1,0.7,23.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-14,12.5,0.1,0.0,26.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-15,15.5,4.0,0.0,20.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-16,12.0,5.4,0.0,25.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-17,9.4,4.2,0.0,20.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-18,12.2,1.8,0.0,12.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-19,13.4,-0.5,0.0,12.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-20,11.4,3.6,0.1,28.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-21,12.7,1.2,0.0,12.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-22,11.9,1.8,0.0,25.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-23,8.4,-0.6,0.0,14.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-24,7.0,-3.7,0.0,13.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-25,7.4,-2.7,0.0,12.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-26,9.5,-1.9,0.0,26.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-27,12.8,-0.8,0.0,18.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-28,14.6,-0.3,0.0,31.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-29,14.9,5.6,0.0,34.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-30,13.2,4.1,0.0,15.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-05-31,14.2,3.4,0.9,18.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-01,11.1,5.2,0.0,28.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-02,8.6,-0.1,1.5,34.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-03,8.1,-3.1,0.0,31.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-04,15.5,3.6,0.0,26.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-05,19.3,4.7,0.0,20.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-06,12.8,5.3,0.0,10.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-07,15.9,4.4,0.0,11.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-08,14.6,5.7,0.0,12.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-09,14.4,6.5,0.0,24.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-10,11.0,2.0,0.0,14.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-11,17.2,7.6,0.1,21.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-12,13.9,5.8,0.0,17.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-13,16.3,7.7,0.0,19.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-14,13.3,4.7,0.0,25.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-15,12.7,2.3,0.0,23.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-16,12.6,1.4,0.0,15.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-17,12.8,1.9,0.1,29.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-18,9.5,1.9,0.0,27.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-19,6.2,-0.9,0.4,32.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-20,5.7,-1.2,10.2,22.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-21,10.1,1.1,1.6,18.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-22,5.9,2.8,1.0,23.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-23,7.6,2.7,1.4,31.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-24,5.4,-1.6,0.0,16.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-25,9.3,-3.4,0.0,22.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-26,9.5,4.6,1.0,27.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-27,7.3,-0.2,0.6,19.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-28,6.0,-1.8,0.0,32.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-29,5.9,-1.6,0.0,21.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-06-30,13.2,-1.3,0.1,42.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-01,10.1,1.3,0.0,29.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-02,5.6,0.1,5.6,22.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-03,9.7,-0.1,0.0,36.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-04,7.7,2.0,0.3,37.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-05,7.1,-1.2,0.2,41.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-06,6.3,-3.2,0.1,8.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-07,6.7,-4.0,0.0,12.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-08,5.6,-1.9,1.0,12.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-09,7.0,0.4,0.4,15.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-10,10.8,-0.0,0.0,18.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-11,9.5,-2.0,0.0,15.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-12,9.4,-0.5,0.0,15.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-13,11.0,-1.7,0.0,16.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-14,10.6,-0.5,0.0,15.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-15,12.2,-2.2,0.0,13.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-16,12.3,1.2,1.0,24.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-17,14.0,-1.0,0.9,26.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-18,10.7,2.5,0.0,32.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-19,7.8,-1.7,0.0,16.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-20,11.8,-3.7,0.0,14.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-21,15.9,0.6,0.0,27.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-22,20.7,11.0,0.0,33.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-23,21.6,4.4,0.0,17.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-24,14.5,8.5,0.0,21.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-25,14.1,7.3,0.0,30.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-26,12.7,4.0,0.0,31.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-27,10.7,5.2,0.0,39.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-28,10.2,2.4,0.0,35.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-29,12.2,-3.5,0.0,18.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-30,14.5,0.0,0.0,14.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-07-31,14.0,0.9,0.0,16.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-01,18.9,9.6,0.0,21.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-02,18.9,10.9,0.0,26.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-03,15.1,8.6,0.0,40.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-04,14.9,2.1,0.0,15.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-05,10.9,3.1,1.0,18.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-06,10.0,5.9,2.4,26.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-07,7.3,-0.5,0.8,26.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-08,11.8,-3.4,0.0,19.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-09,18.1,6.6,0.0,22.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-10,14.4,8.1,0.5,45.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-11,13.1,1.8,0.3,28.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-12,19.3,1.4,0.0,15.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-13,13.5,7.9,0.1,22.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-14,13.0,4.0,5.4,17.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-15,13.8,0.6,0.0,15.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-16,14.3,-0.8,0.0,14.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-17,11.6,1.1,0.0,16.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-18,8.9,-1.6,0.7,16.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-19,9.0,-1.9,0.0,18.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-20,11.0,-3.0,0.2,20.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-21,9.2,2.0,0.9,16.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-22,11.1,0.6,0.0,19.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-23,9.4,-0.1,0.1,13.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-24,12.9,0.1,0.0,11.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-25,17.4,0.6,0.0,30.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-26,17.2,8.0,0.8,31.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-27,14.0,4.2,0.0,21.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-28,17.6,2.2,0.0,23.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-29,15.5,2.2,0.0,13.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-30,21.8,5.8,0.0,23.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-08-31,21.5,3.8,0.0,13.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-01,23.4,9.8,0.4,39.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-02,15.5,6.8,0.5,37.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-03,17.8,6.3,0.0,31.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-04,15.7,6.8,0.0,38.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-05,19.7,3.7,0.0,30.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-06,18.8,10.3,0.0,37.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-07,18.6,8.5,0.0,31.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-08,19.6,6.9,0.0,25.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-09,18.4,5.0,0.0,20.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-10,15.2,4.5,0.0,30.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-11,17.8,5.6,0.0,30.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-12,19.1,6.3,0.0,30.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-13,16.5,5.8,0.0,30.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-14,16.2,3.7,0.0,23.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-15,18.7,9.2,0.0,40.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-16,19.9,8.1,0.0,32.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-17,23.4,9.8,0.0,29.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-18,22.2,8.4,0.0,17.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-19,20.9,8.8,7.9,37.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-20,17.2,7.7,1.3,37.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-21,20.1,10.5,0.1,45.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-22,20.7,7.2,0.1,40.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-23,15.1,6.1,0.0,28.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-24,18.0,6.6,0.0,31.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-25,15.9,3.9,0.0,20.7
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-26,20.9,5.0,0.0,24.3
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-27,23.8,5.1,0.0,32.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-28,22.0,11.5,0.0,30.0
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-29,20.9,9.7,1.6,25.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-09-30,12.8,2.3,3.0,26.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-01,14.4,1.3,0.2,33.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-02,15.3,4.8,0.5,25.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-03,19.9,4.2,0.0,23.9
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-04,16.6,7.4,0.0,18.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-05,19.5,4.7,0.0,20.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-06,19.1,7.3,0.9,28.1
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-07,19.8,6.9,0.0,29.6
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-08,22.6,3.7,0.0,28.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-09,30.9,9.2,0.0,23.4
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-10,20.5,11.2,6.3,20.2
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-11,18.4,7.6,0.1,32.5
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-12,19.7,9.5,0.0,33.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-13,21.7,9.8,0.0,23.8
chubut,trelew,-43.248944421861,-65.3181167767533,2024-10-14,20.8,7.5,0.0,19.3
