provincia,municipio,lat,lon,fecha,tmax,tmin,precip,viento
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-10,21.5,11.3,1.0,16.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-11,20.9,13.0,27.8,35.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-12,16.9,7.1,0.0,24.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-13,17.2,6.7,0.0,10.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-14,18.5,5.7,0.0,20.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-15,22.7,12.7,0.0,30.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-16,24.4,14.5,0.0,31.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-17,18.5,11.4,0.1,35.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-18,17.3,8.9,0.0,18.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-19,17.9,7.1,0.0,22.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-20,17.1,13.7,0.3,26.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-21,20.6,14.9,1.0,13.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-22,17.3,10.3,0.3,25.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-23,16.7,8.7,0.1,19.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-24,14.9,10.7,0.0,18.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-25,16.3,7.9,0.0,21.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-26,14.0,9.9,1.7,21.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-27,20.0,5.7,0.0,16.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-28,20.4,9.6,0.0,18.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-29,19.4,10.0,0.0,21.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-09-30,16.2,5.4,0.0,13.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-01,19.9,6.4,0.0,15.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-02,19.3,8.7,0.0,20.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-03,20.8,11.6,6.4,16.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-04,18.7,9.8,0.6,24.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-05,23.5,7.4,0.0,24.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-06,24.1,10.5,0.0,21.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-07,23.1,8.2,0.0,13.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-08,26.6,8.7,0.0,19.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-09,28.4,16.5,0.0,20.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-10,27.8,17.5,0.6,23.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-11,17.7,7.9,0.9,32.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-12,16.8,3.6,0.0,11.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-13,19.7,5.9,0.0,14.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-14,21.4,9.7,0.0,20.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-15,23.4,12.3,0.0,19.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-16,26.4,15.8,0.0,19.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-17,19.9,9.9,0.0,21.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-18,19.9,7.2,0.0,21.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-19,20.0,13.3,0.6,18.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-20,24.5,13.3,0.0,18.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-21,23.4,16.6,5.4,18.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-22,26.0,16.4,2.0,23.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-23,20.3,15.7,11.7,23.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-24,20.4,13.1,2.6,23.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-25,19.9,8.2,0.0,12.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-26,23.5,9.6,0.0,14.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-27,26.0,12.3,0.0,17.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-28,27.4,16.4,0.1,15.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-29,23.9,17.4,11.7,25.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-30,21.5,10.5,17.6,41.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-10-31,15.7,10.5,2.7,26.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-01,18.3,10.1,0.0,29.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-02,14.5,11.4,25.5,27.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-03,16.5,10.0,8.8,30.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-04,22.7,6.7,0.0,10.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-05,23.6,9.9,0.0,17.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-06,25.0,12.3,0.0,17.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-07,29.6,16.6,2.5,21.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-08,24.7,14.9,0.0,21.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-09,23.5,11.3,0.0,20.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-10,21.9,14.7,16.3,26.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-11,26.1,18.1,15.9,21.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-12,22.6,14.5,1.9,26.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-13,19.7,12.5,0.1,22.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-14,24.7,10.3,0.0,13.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-15,26.6,15.4,0.8,15.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-16,23.6,12.8,0.0,22.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-17,28.2,11.5,0.0,27.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-18,20.6,14.6,6.5,32.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-19,26.5,13.4,0.0,24.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-20,30.4,14.8,0.0,25.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-21,24.9,15.9,2.9,21.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-22,25.3,13.6,0.0,18.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-23,28.5,15.2,0.0,19.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-24,26.4,12.5,0.0,24.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-25,27.7,14.6,0.0,14.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-26,30.1,17.4,0.0,14.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-27,31.6,18.6,0.0,23.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-28,31.1,21.1,0.0,18.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-29,25.7,19.0,6.3,17.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-11-30,30.1,16.3,1.3,23.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-01,27.0,19.2,21.4,23.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-02,28.9,15.7,0.0,28.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-03,20.6,14.7,0.5,27.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-04,24.1,11.9,0.0,23.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-05,24.0,15.6,6.0,24.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-06,22.3,18.5,8.5,13.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-07,24.0,15.8,0.5,23.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-08,24.5,14.0,0.5,19.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-09,24.9,14.9,0.1,17.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-10,28.1,15.7,0.0,19.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-11,28.8,17.9,0.0,21.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-12,32.9,21.2,0.0,22.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-13,29.3,21.1,20.0,20.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-14,28.8,20.0,0.0,24.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-15,30.6,22.1,0.5,19.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-16,30.1,23.9,1.0,29.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-17,28.5,22.0,19.6,27.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-18,23.0,16.2,6.4,29.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-19,20.4,12.3,0.0,23.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-20,24.5,15.2,0.0,23.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-21,27.3,16.7,0.0,12.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-22,27.4,16.8,0.0,15.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-23,29.9,18.4,8.9,27.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-24,27.7,19.8,7.4,19.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-25,25.4,15.7,5.1,25.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-26,26.7,10.8,0.0,13.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-27,29.3,16.0,0.0,20.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-28,32.0,20.1,3.5,23.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-29,25.3,17.2,0.0,21.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-30,25.6,11.1,0.0,15.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2023-12-31,27.9,17.0,0.0,15.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-01,26.5,20.2,2.8,17.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-02,28.9,19.9,0.8,20.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-03,28.5,19.4,0.2,23.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-04,28.9,20.5,0.7,20.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-05,30.3,21.4,0.1,17.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-06,28.4,22.5,14.4,25.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-07,29.3,20.0,10.8,14.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-08,29.8,16.1,1.5,13.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-09,31.3,18.9,0.0,14.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-10,30.6,19.6,2.6,22.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-11,27.3,18.0,0.0,22.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-12,26.9,15.4,0.0,19.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-13,31.1,19.1,0.1,18.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-14,31.2,20.5,3.2,28.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-15,30.5,18.3,0.0,15.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-16,27.3,20.1,7.5,20.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-17,29.0,17.7,0.0,18.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-18,29.4,20.4,0.9,18.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-19,29.6,19.7,0.1,19.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-20,30.0,14.0,0.0,18.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-21,28.6,16.1,0.0,21.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-22,30.0,18.2,0.0,19.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-23,28.9,18.4,0.0,22.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-24,29.4,19.1,0.0,18.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-25,30.7,19.9,0.0,18.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-26,30.7,20.6,0.0,19.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-27,30.6,20.5,0.0,19.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-28,30.2,20.7,0.0,21.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-29,31.1,21.9,0.2,16.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-30,34.7,20.7,0.0,18.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-01-31,34.7,23.1,1.8,12.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-01,36.9,24.9,0.0,17.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-02,36.2,25.9,0.0,19.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-03,36.5,23.9,0.1,28.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-04,29.8,18.6,0.0,26.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-05,31.3,20.0,1.3,20.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-06,33.8,24.4,8.1,19.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-07,31.9,24.9,1.7,29.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-08,32.0,24.8,12.6,29.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-09,31.1,23.3,12.8,19.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-10,29.7,22.7,17.4,22.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-11,32.1,20.7,0.0,11.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-12,26.2,17.2,18.1,30.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-13,22.2,13.0,0.0,22.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-14,24.2,15.2,0.1,17.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-15,26.1,16.8,0.0,18.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-16,27.2,19.1,0.4,17.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-17,28.4,20.6,0.0,19.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-18,28.4,21.2,1.1,14.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-19,29.8,18.8,0.0,16.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-20,29.7,19.6,0.1,17.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-21,30.3,21.5,0.2,18.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-22,30.2,22.7,0.2,17.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-23,27.7,22.3,0.1,17.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-24,25.3,18.5,0.5,24.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-25,27.7,17.7,1.5,23.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-26,27.4,20.6,5.2,20.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-27,29.1,19.4,0.6,13.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-28,31.0,19.2,0.0,13.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-02-29,29.5,20.4,4.6,19.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-01,28.4,18.9,0.4,18.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-02,29.1,21.8,19.9,33.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-03,23.1,14.3,0.0,31.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-04,25.0,12.4,0.0,15.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-05,22.1,13.8,0.0,19.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-06,24.7,12.4,0.0,16.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-07,28.5,16.7,0.0,15.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-08,28.3,20.2,2.5,17.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-09,29.4,21.0,12.7,20.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-10,28.3,17.8,0.0,22.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-11,25.6,20.1,15.7,32.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-12,24.4,21.6,46.9,23.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-13,26.4,21.2,48.7,18.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-14,26.6,20.4,6.7,10.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-15,27.2,20.1,0.6,18.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-16,28.2,20.3,0.7,10.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-17,25.5,17.6,0.0,21.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-18,28.5,21.1,12.5,18.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-19,28.3,19.8,0.0,20.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-20,26.2,19.3,51.9,32.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-21,20.4,12.3,0.0,25.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-22,21.7,10.8,0.0,15.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-23,23.0,15.4,0.0,22.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-24,27.4,16.1,0.0,14.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-25,25.4,16.5,0.0,13.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-26,24.2,14.4,0.0,14.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-27,26.9,16.7,0.0,12.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-28,27.1,17.1,0.0,14.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-29,27.1,16.5,0.0,12.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-30,30.3,18.5,0.3,20.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-03-31,23.3,15.5,0.9,20.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-01,21.0,14.2,0.1,14.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-02,21.7,11.9,0.0,18.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-03,19.7,13.1,11.9,17.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-04,24.7,13.0,0.0,12.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-05,26.3,12.0,0.0,11.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-06,25.5,13.5,0.0,20.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-07,24.9,14.5,0.0,10.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-08,24.1,15.1,0.1,18.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-09,26.2,14.4,0.1,24.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-10,18.4,13.4,0.0,23.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-11,18.8,10.1,0.0,19.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-12,20.4,11.9,2.8,24.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-13,20.8,16.7,10.8,33.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-14,23.2,18.6,22.2,24.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-15,23.8,20.4,23.1,32.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-16,19.4,14.7,0.7,26.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-17,21.8,13.2,0.0,28.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-18,21.6,9.8,0.0,13.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-19,25.1,15.3,0.0,21.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-20,25.3,15.9,0.0,15.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-21,22.6,17.0,2.4,25.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-22,21.1,16.2,22.3,33.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-23,20.2,12.9,0.5,20.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-24,17.9,7.9,0.0,12.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-25,17.2,11.0,11.5,17.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-26,19.6,14.8,4.8,19.6
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-27,17.4,8.8,0.0,18.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-28,19.3,5.8,0.0,14.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-29,18.1,10.6,1.0,23.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-04-30,20.4,14.3,2.9,19.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-01,18.1,10.5,0.0,21.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-02,14.3,6.8,0.0,21.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-03,16.0,3.9,0.0,11.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-04,19.7,5.9,0.0,16.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-05,21.6,15.1,0.9,12.7
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-06,20.8,15.5,4.2,18.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-07,20.5,16.0,4.5,15.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-08,17.6,9.2,0.1,34.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-09,15.8,5.1,0.0,12.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-10,16.6,6.3,0.0,10.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-11,17.0,8.6,0.0,20.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-12,12.1,7.9,1.9,26.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-13,12.8,3.9,0.0,18.9
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-14,12.5,3.5,0.0,20.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-15,15.4,4.2,0.0,18.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-16,16.2,5.3,0.0,14.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-17,14.0,5.4,0.0,18.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-18,12.5,3.8,0.0,12.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-19,12.2,2.3,0.0,9.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-20,15.1,4.4,0.0,21.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-21,15.3,7.1,0.0,15.2
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-22,15.1,8.0,0.0,19.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-23,14.9,8.8,0.2,23.3
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-24,11.2,4.6,0.0,24.4
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-25,11.0,1.6,0.0,16.0
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-26,11.6,3.0,0.0,14.1
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-27,10.5,6.3,0.0,18.8
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-28,13.8,5.5,0.0,15.5
buenos aires,ezeiza,-34.8760968437468,-58.5647013731149,2024-05-29,15.9,7.2,0.0,24.0
